1 0.23622627602727106 0.0 0.0 
2 0.23622627602727106 0.0 0.0 
3 0.1780603157054235 0.0 0.0 
4 0.1780603157054235 0.0 0.0 
5 0.1780603157054235 0.0 0.0 
6 0.17689331122166943 0.0 0.0 
7 0.16927707143295867 0.0 0.0 
8 0.16823290952644188 0.0 0.0 
9 0.16651311344512007 0.0 0.0 
10 0.16694306246545051 0.0 0.0 
11 0.16608316442478963 0.0 0.0 
12 0.16694306246545051 0.0 0.0 
13 0.16608316442478963 0.0 0.0 
14 0.16485473865241693 0.0 0.0 
15 0.16491615994103556 0.0 0.0 
16 0.16264357226214607 0.0 0.0 
17 0.16202935937595972 0.0 0.0 
18 0.16264357226214607 0.0 0.0 
19 0.16190651679872245 0.0 0.0 
20 0.16264357226214607 0.0 0.0 
21 0.1625207296849088 0.0 0.0 
22 0.1623364658190529 0.0 0.0 
23 0.1611694613352988 0.0 0.0 
24 0.16159941035562927 0.0 0.0 
25 0.16147656777839198 0.0 0.0 
26 0.1615379890670106 0.0 0.0 
27 0.1613537252011547 0.0 0.0 
28 0.16123088262391744 0.0 0.0 
29 0.1611694613352988 0.0 0.0 
30 0.16049382716049382 0.0 0.0 
31 0.160800933603587 0.0 0.0 
32 0.15932682267673975 0.0 0.0 
33 0.15895829494502794 0.0 0.0 
34 0.1581598181929857 0.0 0.0 
35 0.1588968736564093 0.0 0.0 
36 0.15865118850193477 0.0 0.0 
37 0.15858976721331614 0.0 0.0 
38 0.1574841840181807 0.0 0.0 
39 0.1574841840181807 0.0 0.0 
40 0.15803697561574842 0.0 0.0 
41 0.15760702659541798 0.0 0.0 
42 0.15865118850193477 0.0 0.0 
43 0.15791413303851115 0.0 0.0 
44 0.1581598181929857 0.0 0.0 
45 0.15809839690436706 0.0 0.0 
46 0.15736134144094344 0.0 0.0 
47 0.15779129046127388 0.0 0.0 
48 0.15754560530679934 0.0 0.0 
49 0.15760702659541798 0.0 0.0 
50 0.1572999201523248 0.0 0.0 
51 0.15699281370923163 0.0 0.0 
52 0.15637860082304528 0.0 0.0 
53 0.15686997113199436 0.0 0.0 
54 0.15637860082304528 0.0 0.0 
55 0.15662428597751982 0.0 0.0 
56 0.15631717953442664 0.0 0.0 
57 0.1560714943799521 0.0 0.0 
58 0.15686997113199436 0.0 0.0 
59 0.15631717953442664 0.0 0.0 
